,data,titulo,url,noticia,qtde_palavras_soja,data_hora,ano,mes
7164,,SOJA/CEPEA: Baixo estoque sustenta preço no BR,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-baixo-estoque-sustenta-preco-no-br.aspx,"Cepea, 19/9/2011 - Os preços da soja no Brasil oscilaram em sentido oposto ao observado no mercado externo na maior parte da semana passada. Enquanto na Bolsa de Chicago (CME/CBOT) as cotações caíram, devido às estimativas do USDA que ajustaram positivamente a produção e produtividade da safra 2011/12 dos EUA em relação ao relatório anterior, no Brasil, os baixos estoques e a desvalorização do Real frente ao dólar deram sustentação aos preços domésticos em parte do período. Na sexta-feira, especificamente, os preços caíram com mais força no Brasil, devido ao afastamento de parte dos agentes do mercado. Assim, entre 9 e 16 de setembro, o Indicador ESALQ/BM&FBovespa para o produto transferido no porto de Paranaguá finalizou a US$ 29,77/sc de 60 kg nessa sexta-feira, baixa de 5,1% (em moeda nacional, o Indicador fechou em R$ 51,50/sc, queda de 2,35% no mesmo período). A média ponderada das regiões paranaenses, refletida no Indicador CEPEA/ESALQ, teve recuo de 1,8%, fechando a R$ 48,68/sc. ",1.0,,,
7341,,FRANGO/CEPEA: Poder de compra continua em queda,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/frango-cepea-poder-de-compra-continua-em-queda.aspx,"Cepea, 10/6/2011 - Pesquisas do Cepea apontam que o poder de compra do avicultor da capital paulista e do oeste catarinense segue em queda devido à baixa acentuada nos preços do frango vivo em maio e em junho e ao aumento nas cotações dos insumos (milho e farelo de soja) na parcial deste mês. Apesar da elevação das exportações de carne de frango em maio, as negociações no mercado interno foram menores que as esperadas. Para controlar a oferta da carne no País, indústrias deram preferência ao abate de animais provenientes de granjas integradas, pressionando fortemente as cotações no mercado independente. ",1.0,,,
7181,,"SOJA/CEPEA: Demanda, seca nos EUA e entressafra elevam preço interno",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-demanda-seca-nos-eua-e-entressafra-elevam-preco-interno.aspx,"Cepea, 29/8/2011 - As cotações de soja voltaram a subir no Brasil, aproveitando a sustentação vinda do mercado externo, a boa demanda, o período de entressafra e os baixos estoques. Nos Estados Unidos, o clima continua seco, desfavorecendo o desenvolvimento da lavoura, que está na fase de formação de vagens e de grãos. No mercado interno, entre 19 e 26 de agosto, o Indicador ESALQ/BM&FBovespa para o produto transferido no porto de Paranaguá subiu 3,2%, finalizando a US$ 31,62/sc de 60 kg na sexta (em moeda nacional, o Indicador teve aumento de 3,6% no mesmo período, finalizando em R$ 50,75/sc). Quanto à média ponderada das regiões paranaenses, refletida no Indicador CEPEA/ESALQ, houve alta de 3,2%, fechando a R$ 47,62/sc na sexta. ",1.0,,,
7184,,SUÍNOS/CEPEA: Quedas no preço do vivo ultrapassam os 20% no mês,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/suinos-cepea-quedas-no-preco-do-vivo-ultrapassam-os-20-no-mes.aspx,"Cepea, 26/8/2011 - O movimento de baixa dos preços do suíno vivo persiste em praticamente todas as regiões pesquisadas pelo Cepea. No correr deste mês, as desvalorizações do animal chegam a 21% em praças de SP e do PR, ou seja, os recuos acontecem tanto em mercados dirigidos ao consumidor doméstico quanto à exportação. Por sua vez, insumos importantes para a atividade, como milho e farelo de soja, têm se mantido estáveis, resultando em perda do poder de compra dos suinocultores. As mais intensas desvalorizações do vivo nessa parcial de agosto (de 29 de julho a 25 de agosto) foram observadas em regiões de São Paulo e do Paraná. Em São José do Rio Preto (SP), por exemplo, o quilo do animal já recuou 20,1%, indo para a média de R$ 2,34/kg nessa quinta-feira, 25. A região paranaense que apresentou queda mais acentuada, de 20,9%, foi Pato Branco, com o animal comercializado na média de R$ 2,25/kg nessa quinta. ",1.0,,,
7338,,"SOJA/CEPEA: Atento à oferta, mercado reduz liquidez",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-atento-a-oferta-mercado-reduz-liquidez.aspx,"Cepea, 13/6/2011 - Os preços de soja tiveram comportamento instável nos últimos dias, de acordo com informações do Cepea. No Brasil, houve, inclusive, movimentos distintos entre as regiões, o que é incomum neste mercado. De modo geral, agentes aguardavam estimativas de oferta e demanda mundial e brasileira e também novos dados sobre o cultivo nos Estados Unidos. Quanto às negociações no Brasil, continuam lentas, segundo pesquisadores do Cepea. O Indicador ESALQ/BM&FBovespa para o produto transferido no porto de Paranaguá recuou 2,74% entre 3 e 10 de junho, finalizando a US$ 30,18/sc de 60 kg (em moeda nacional, o Indicador teve baixa de 1,45% no mesmo período, finalizando em R$ 48,20/sc). Quanto à média ponderada das regiões paranaenses, refletida no Indicador CEPEA/ESALQ, observou-se queda de 0,67% em sete dias, fechando a R$ 45,69/sc nessa sexta. ",1.0,,,
7185,,FRANGO/CEPEA: Preços da carne e do frango seguem firmes no mês,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/frango-cepea-precos-da-carne-e-do-frango-seguem-firmes-no-mes.aspx,"Cepea, 26/8/2011 - Os preços do frango vivo e da carne seguem firmes na parcial deste mês, conforme dados do Cepea. Já os preços dos principais insumos da atividade (milho e farelo de soja) registram relativa estabilidade, favorecendo o poder de compra de avicultores independentes. No entanto, especificamente nos últimos sete dias, os preços da carne enfraqueceram, o que pode pressionar as cotações do vivo aos produtores. Até o momento, contudo, o vivo continua em alta. No correr de agosto (de 29 de julho a 25 de agosto), o frango vivo valorizou 16,9% no Oeste Catarinense, passando para a média de R$ 2,12/kg nessa quinta-feira, 25. Na capital paulista, o aumento foi de 12,3%, com o preço a R$ 2,10/kg. ",1.0,,,
7192,,"SOJA/CEPEA: Em mercado lento, preços seguem firmes",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-em-mercado-lento-precos-seguem-firmes.aspx,"Cepea, 12/9/2011 - As negociações de soja estiveram lentas no mercado doméstico na semana passada, devido, em parte, aos feriados no Brasil e nos Estados Unidos. Segundo pesquisadores do Cepea, com baixos estoques disponíveis, não houve pressão de venda no mercado nacional, enquanto a procura também se limitou a pequenos volumes, para reabastecimento de estoques. Quanto aos preços, nos últimos dias, seguiram firmes no Brasil, já buscando descolamento mais intenso dos valores da Bolsa de Chicago (CME/CBOT) - os quais continuam tendo oscilações expressivas. Entre 2 e 9 de setembro, o Indicador ESALQ/BM&FBovespa para o produto transferido no porto de Paranaguá finalizou a US$ 31,37/sc de 60 kg nessa sexta-feira, baixa de 2% (em moeda nacional, o Indicador fechou em R$ 52,74/sc, alta de 0,6% no mesmo período). A média ponderada das regiões paranaenses, refletida no Indicador CEPEA/ESALQ, teve aumento de 1,23%, fechando a R$ 49,57/sc.",1.0,,,
7325,,SOJA/CEPEA: Ritmo de negócios segue lento no Brasil,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-ritmo-de-negocios-segue-lento-no-brasil.aspx,"Cepea, 20/6/2011 - Produtores brasileiros de soja não têm mostrado interesse em novas negociações, segundo informações do Cepea, visto que estão aguardando valorizações do produto para voltar a negociar. Com isso, nos portos, a comercialização segue lenta, deixando o mercado praticamente nominal. Os poucos fechamentos envolvem apenas pequenos lotes. Entre 10 e 17 de junho, o Indicador ESALQ/BM&FBovespa para o produto transferido no porto de Paranaguá recuou 1,46%, fechando a US$ 29,74/sc de 60 kg na sexta (em moeda nacional, o Indicador teve baixa de 1,45%, a R$ 47,5/sc). Quanto à média ponderada das regiões paranaenses, refletida no Indicador CEPEA/ESALQ, observou-se queda de 1,42% entre 10 e 17 de junho, fechando a R$ 45,04/sc. ",1.0,,,
7316,,SOJA/CEPEA: Preços caem com mercado incerto,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-precos-caem-com-mercado-incerto.aspx,"Cepea, 27/6/2011 - O mercado de soja passa por um momento de relativa incerteza quanto à tendência dos preços, segundo pesquisadores do Cepea. A dificuldade de se estimar o tamanho da nova safra, especialmente dos Estados Unidos, e as preocupações com a economia mundial, principalmente a européia, que podem influenciar a demanda agregada, têm deixado agentes em alerta. A inflação de preços na maioria dos países também é fator de incerteza. As informações sobre a temporada norte-americana se alteram bastante dia a dia, e esse cenário tem feito com que os preços oscilem fortemente. No Brasil, agentes passaram a ficar atentos aos recuos externos. A expectativa era de preços internos mais firmes neste período de entressafra, mas a retração compradora prevalece, pressionando as cotações, conforme pesquisadores do Cepea. O Indicador ESALQ/BM&FBovespa para o produto transferido no porto de Paranaguá caiu 0,74% entre 17 e 24 de junho, fechando a US$ 29,52/sc de 60 kg na sexta-feira, 24 (em moeda nacional, o Indicador recuou 0,32%, passando para R$ 47,35/sc). Quanto à média ponderada das regiões paranaenses, refletida no Indicador CEPEA/ESALQ, houve queda de 1% entre 17 e 24 de junho, fechando a R$ 44,59/sc. ",1.0,,,
7204,,SOJA/CEPEA: Cotações seguem firmes no Brasil,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-cotacoes-seguem-firmes-no-brasil.aspx,"Cepea, 15/8/2011 - Enquanto notícias sobre clima e temores de uma desaceleração da economia global têm feito com que os preços externos oscilem fortemente, no Brasil, as cotações da soja seguem firmes. Segundo pesquisadores do Cepea, os preços vêm sendo sustentados pelos prêmios de exportação, pelos baixos estoques e pela demanda externa. Entre 5 e 12 de agosto, o Indicador ESALQ/BM&FBovespa para o produto transferido no porto de Paranaguá subiu 1,94%, finalizando a US$ 31,01/sc de 60 kg (em moeda nacional, o Indicador teve alta de 3,7% no mesmo período, finalizando em R$ 50,02/sc). Quanto à média ponderada das regiões paranaenses, refletida no Indicador CEPEA/ESALQ, observou-se alta de 2,2% no mesmo período, fechando a R$ 46,56/sc na sexta-feira. ",1.0,,,
7307,,SOJA/CEPEA: Cotações sobem e liquidez melhora no Brasil,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-cotacoes-sobem-e-liquidez-melhora-no-brasil.aspx,"Cepea, 30/5/2011 - Os preços de soja estão em alta nos mercados brasileiro e internacional, sustentados por preocupações com o cultivo lento nos Estados Unidos e com a possível diminuição da produtividade. No Brasil, segundo pesquisadores do Cepea, produtores voltam a focar comercializações do grão para pronta-entrega, que têm sido estimuladas pela proximidade entre os valores de compradores e de vendedores. Vale lembrar que, na semana passada, agentes estavam apenas cumprindo contratos realizados no ano passado para entrega em abril e maio. Além disso, rumor de maior demanda por parte da China elevou os preços. Com a restrição da oferta norte-americana, a China pode intensificar as compras do Brasil. Na parcial de maio (até dia 27), o Indicador ESALQ/BM&FBovespa para o produto transferido no porto de Paranaguá subiu 1,1%, finalizando a US$ 30,35/sc de 60 kg. Em moeda nacional, o Indicador teve avanço de 2,88% no período, finalizando em R$ 48,59/sc nessa sexta. Quanto à média ponderada das regiões paranaenses, refletida no Indicador CEPEA/ESALQ, a elevação foi de 3,44% na parcial do mês, fechando a R$ 45,96/sc na sexta, 27 de maio. ",1.0,,,
7286,11/03/2022,"FRANGO/CEPEA: Com demanda aquecida, preços aumentam",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/frango-cepea-com-demanda-aquecida-precos-aumentam.aspx,"Cepea, 11/03/2022 – A demanda por carne de frango se aqueceu neste início de mês, influenciada pelo recebimento dos salários por grande parte da população brasileira. Essa melhora na liquidez, de acordo com informações do Cepea, permitiu que vendedores elevassem as cotações da proteína e também do animal vivo. No mercado do frango inteiro, os valores subiram em quase todas as regiões acompanhadas pelo Cepea. Para o animal vivo, a necessidade de acompanhar o custo de produção elevado, por conta sobretudo dos preços do milho e do farelo de soja, fez com que agentes aproveitassem a boa liquidez para aumentar os preços. Fonte: Cepea (",1.0,2022-03-11,2022.0,3.0
7240,,"SOJA/CEPEA: Liquidez é baixa, mas mercado está otimista com nova safra",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-liquidez-e-baixa-mas-mercado-esta-otimista-com-nova-safra.aspx,"Cepea, 25/7/2011 - As negociações de soja continuam em ritmo lento no Brasil, o que é considerado normal para este período, conforme pesquisadores do Cepea. Assim, agentes têm voltado suas atenções à finalização das compras de insumos para a nova safra, que voltaram a se aquecer devido às recentes recuperações dos preços dos grãos. A concorrência com milho deve ser mais expressiva na próxima temporada. No Paraná, especificamente, dados do Deral/Seab sinalizam que 70% da produção foi negociada até o início da semana anterior, contra a média de 76% até o final de julho entre as safras 2006/07 e 2009/10. Segundo informações do Cepea, o restante da safra provavelmente será comercializado conforme as oportunidades de preços vão surgindo. Entre 15 e 22 de julho, o Indicador ESALQ/BM&FBovespa para o produto transferido no porto de Paranaguá caiu 0,4%, finalizando a US$ 31,64/sc de 60 kg (em moeda nacional, o Indicador recuou 0,85% no mesmo período, finalizando a R$ 49,2/sc). Quanto à média ponderada das regiões paranaenses, refletida no Indicador CEPEA/ESALQ, a queda foi de 0,85%, fechando a R$ 46,56/sc. ",1.0,,,
10260,27/05/2016,FRANGO/CEPEA: Cotação do vivo é a mais baixa desde maio/15,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/frango-cepea-cotacao-do-vivo-e-a-mais-baixa-desde-maio-15.aspx,"Cepea, 27/05/2016 - As cotações do pintainho de um dia e do frango vivo seguem em queda nesta segunda quinzena de maio em todas as regiões acompanhadas pelo Cepea. Os atuais preços dos pintainhos de um dia são os menores desde janeiro de 2013, em termos reais (valores foram deflacionados por IGP-DI de abril/16), em todas as praças pesquisadas pelo Cepea. As cotações reais do animal vivo neste mês, por sua vez, são as mais baixas desde maio/15 em todas as regiões. Enquanto os valores de todos os elos da cadeia estão em queda, os preços dos principais insumos da atividade (milho e farelo de soja) seguem em fortes altas, agravando a situação econômica do setor. Nesse cenário, indústrias vêm reduzindo os alojamentos, na tentativa de diminuir os custos, o que resulta em aumento de oferta de animais vivos para abate. Colaboradores afirmam que alguns avicultores já teriam desistido da atividade e que parte das indústrias alega diminuição nas margens.",1.0,2016-05-27,2016.0,5.0
7250,,"SOJA/CEPEA: Preços firmes, apesar de demanda retraída",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-precos-firmes-apesar-de-demanda-retraida.aspx,"Cepea, 11/7/2011 - Vendedores do mercado interno e externo de soja buscam novidades que favoreçam ajustes mais intensos nas cotações. Enquanto os baixos estoques e a menor área cultivada em relação ao previsto dão suporte aos preços, a fraqueza da demanda resulta em ligeira pressão. No Brasil, segundo pesquisas do Cepea, vendedores aguardam recuperação de preços para a realização de novos negócios, enquanto compradores adquirem o produto apenas para consumo de curto prazo. No físico brasileiro, o mercado permanece com baixa liquidez. Entre 1º e 8 de julho, o Indicador ESALQ/BM&FBovespa para o produto transferido no porto de Paranaguá subiu 3,2%, indo para US$ 30,58/sc de 60 kg (em moeda nacional, o Indicador teve aumento de 3,7% no mesmo período, finalizando em R$ 47,83/sc). Quanto à média ponderada das regiões paranaenses, refletida no Indicador CEPEA/ESALQ, a alta foi de 2,84% entre 1º e 8 de julho, fechando a R$ 45,26/sc. ",1.0,,,
7266,,LEITE/CEPEA: Oferta e demanda favorecem elevação dos preços ao produtor,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/leite-cepea-oferta-e-demanda-favorecem-elevacao-dos-precos-ao-produtor.aspx,"Cepea, 18/7/2011 - Os preços do leite pagos ao produtor estão mais altos neste ano, segundo pesquisas do Cepea. Em junho, por exemplo, a média dos estados de RS, SC, PR, MG, GO, SP e BA foi 5% maior que a de junho do ano passado - já deflacionada pelo IPCA de maio/11. Com base em dados sobre a captação de laticínios/cooperativas dos mesmos estados, pesquisadores do Cepea avaliam que a valorização real do leite ao produtor ocorre, em parte, porque a produção está ligeiramente menor no acumulado dos cinco primeiros meses deste ano em comparação a igual período de 2010. A redução é de 1,5%, ocasionada principalmente pela menor oferta de Goiás (recuo de 12% sobre 2010). Em Minas Gerais e São Paulo, também houve redução na captação de leite, porém, em menor proporção. Entre os motivos para a queda estão o encarecimento dos insumos usados por produtores para reforçar a alimentação das vacas. O gasto extra com insumos deve ter apertado a margem dos produtores, já que o leite subiu bem menos que produtos como o milho (alta de quase 50% entre junho/10 e junho/11, descontando-se a inflação do período) e o farelo de soja (aumento real de 15%). Na parcial deste ano, as exportações de derivados lácteos diminuíram, ao mesmo tempo em que as importações aumentaram consideravelmente, o que compensaria ao menos em parte o impacto da menor produção interna. O aumento do leite ao produtor - e nos segmentos a jusante - é explicado também pela demanda do brasileiro, fundamental para que os preços estejam nos patamares que estão. ",1.0,,,
10261,27/05/2016,SUÍNOS/CEPEA: Valorização no preço do suíno eleva poder de compra,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/suinos-cepea-valorizacao-no-preco-do-suino-eleva-poder-de-compra.aspx,"Cepea, 27/05/2016 - O poder de compra do suinocultor frente aos principais insumos da atividade (milho e farelo de soja) vem melhorando ao longo de maio. Esse cenário, verificado em todas as regiões acompanhadas pelo Cepea, traz certo alívio aos produtores, que, há um mês, vinham negociando o animal vivo num dos menores patamares. O maior poder de compra, por sua vez, está atrelado às expressivas valorizações do animal vivo neste mês. A menor disponibilidade de animais terminados e o aumento da demanda interna pela carne, favorecida pelo clima frio, impulsionaram as cotações. Além disso, as exportações da carne suína seguem em bom ritmo. Os estoques dos atacadistas e varejistas estão mais enxugados, elevando a demanda por suínos para abate. ",1.0,2016-05-27,2016.0,5.0
7138,,SOJA/CEPEA: Desvalorização cambial gera otimismo para vendedores,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-desvalorizacao-cambial-gera-otimismo-para-vendedores.aspx,"Cepea, 26/9/2011 - As fortes quedas dos preços externos e a desvalorização do Real frente ao dólar nos últimos dias deixaram agentes brasileiros cautelosos, porém otimistas quanto às negociações de soja e derivados. De acordo com levantamentos do Cepea, as cotações domésticas seguem firmes, apesar da forte baixa internacional. O que tem sustentado as cotações no mercado interno é a desvalorização do Real frente ao dólar, em um ambiente de baixos estoques internos. O Indicador ESALQ/BM&FBovespa (produto transferido para armazéns do porto de Paranaguá) em dólar (moeda prevista nos contratos futuros da BM&FBovespa) recuou 4,7% entre 16 e 23 de setembro, fechando a US$ 28,37/sc de 60 kg na sexta. Já em moeda nacional, o Indicador subiu 1,46%, a R$ 52,25/sc nessa sexta. Quanto à média ponderada das regiões paranaenses, refletida no Indicador CEPEA/ESALQ, a alta foi de 1,64%, fechando a R$ 49,48/sc na sexta. ",1.0,,,
7126,3/10/2011,SOJA/CEPEA: Cotações em dólar são as menores do ano,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-cotacoes-em-dolar-sao-as-menores-do-ano.aspx,"Cepea, 3/10/2011 - Os preços da soja, especialmente do grão, passaram a refletir a instabilidade econômica mundial com maior intensidade. Diante disso, os valores em dólar nas bolsas e nos Indicadores do Cepea chegaram ao menor patamar deste ano. Já em relação os preços em reais, nas praças brasileiras, ainda estão acima da média do ano. Em algumas regiões do Brasil - especialmente nos portos e em Mato Grosso -, a média de setembro (até o dia 29) chega mesmo a ser a maior do ano. Entre 23 e 30 de setembro, o Indicador ESALQ/BM&FBovespa (produto transferido para armazéns do porto de Paranaguá) em dólar (moeda prevista nos contratos futuros da BM&FBovespa) registrou forte queda de 8,8%, fechando a US$ 25,87/sc de 60 kg na sexta-feira, 30. Em moeda nacional, o Indicador caiu significativos 7% e finalizou a R$ 48,64/sc. Quanto ao cultivo da nova safra (2011/12), atentos às oscilações externas, produtores brasileiros iniciam e/ou avançam os trabalhos de campo. As condições climáticas continuam desfavoráveis no Centro-Oeste, enquanto favorecem os trabalhos no Sul do País. ",1.0,2011-10-03,2011.0,10.0
10213,15/06/2016,"OVOS/CEPEA: Preço sobe com força, mas margem segue pressionada",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/ovos-cepea-preco-sobe-com-forca-mas-margem-segue-pressionada.aspx,"Cepea, 15/06/2016 - As cotações do ovo seguem em forte alta nesta primeira quinzena de junho. Segundo pesquisadores do Cepea, as baixas temperaturas e a demanda típica de início de mês têm intensificado as vendas do produto. Entre 7 e 14 de junho, o preço do ovo tipo extra, branco, a retirar na região de Bastos reagiu 10,2%, com a caixa com 30 dúzias passando para a média de R$ 87,43 nessa terça-feira, 14. Quanto aos ovos vermelhos, em Bastos, a reação foi de 11,7%, a R$ 98,91/cx nessa terça. Mesmo com as fortes valorizações, a margem do produtor segue pressionada devido aos elevados preços do milho e do farelo de soja, os principais insumos da atividade. ",1.0,2016-06-15,2016.0,6.0
7370,,"MILHO/CEPEA: Com liquidez lenta, atenção se volta a estimativas",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/milho-cepea-com-liquidez-lenta-atencao-se-volta-a-estimativas.aspx,"Cepea, 17/5/2011 - A comercialização do milho segue lenta no mercado brasileiro. Produtores consultados pelo Cepea têm dado prioridade para as negociações de soja, visto que os preços da oleaginosa estão mais firmes, por conta de problemas com transporte até o Porto de Paranaguá. Além disso, vendedores têm realizado contratos envolvendo o cereal da segunda safra. Diante do ritmo mais lento do mercado, a atenção de agentes consultados pelo Cepea esteve voltada às divulgações dos dados da safra no Brasil e das estimativas agregadas da temporada mundial 2011/12. No Brasil, a Conab elevou ligeiramente a produção da safra de verão 2010/11, enquanto o USDA surpreendeu o mercado, com dados indicando produção recorde nos Estados Unidos. Entre 9 e 16 de maio, o Indicador ESALQ/BM&FBovespa (Campinas-SP; valores a prazo são convertidos para à vista pela taxa de desconto CDI) subiu 0,82%, fechando a R$ 28,42/sc de 60 kg na segunda-feira, 16. Se considerada a taxa de desconto NPR, na região de Campinas, o preço médio à vista nessa segunda foi de R$ 27,92/sc de 60 kg, aumento de 1,01% no comparativo com a segunda-feira anterior, 9. ",1.0,,,
7428,24/02/2022,SUÍNOS/CEPEA: Valores seguem em alta em todas as praças,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/suinos-cepea-valores-seguem-em-alta-em-todas-as-pracas.aspx,"Cepea, 24/02/2022 – As cotações do suíno vivo estão em movimento de alta nesta semana em todas as praças acompanhadas pelo Cepea. Produtores consultados pelo Cepea indicam que a liquidez está elevada, ao passo que a oferta de animais para abate está baixa. Assim, os aumentos nos preços têm sido observados mesmo com as dificuldades em negociar a carne suína no atacado, sobretudo pela menor procura neste final de mês. Apesar disso, a média de preços do animal vivo na parcial de fevereiro (até o dia 22) ainda está inferior à de janeiro, devido às desvalorizações registradas no início deste mês. Dessa forma, o poder de compra de suinocultores frente aos principais insumos da atividade, milho e farelo de soja, vem apresentando novo recuo na parcial de fevereiro, acumulando cinco meses de consecutivas quedas. Fonte: Cepea (",1.0,2022-02-24,2022.0,2.0
10214,15/06/2016,ARROZ/CEPEA: Indicador atinge recorde nominal,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/arroz-cepea-indicador-atinge-recorde-nominal-1.aspx,"Cepea, 15/06/2016 - Ainda com demanda aquecida e baixa oferta, o Indicador ESALQ/SENAR-RS, 58% grãos inteiros, atingiu patamar recorde nominal nessa terça-feira, 14, de R$ 45,85/saca de 50 kg - considerando-se a série do Cepea, iniciada em julho/2005. De 7 a 14 de junho, o Indicador subiu 2,2% e, na parcial de junho (até o dia 14), 5%. Segundo pesquisadores do Cepea, indústrias de várias regiões do País aumentaram os valores pagos para conseguir efetivar novas compras de arroz em casca e atender à demanda. Porém, a dificuldade de repasse das altas para o fardo ainda deixam beneficiadoras insatisfeitas. Produtores, por sua vez, preferem comercializar outras commodities em detrimento do arroz, como a soja. ",1.0,2016-06-15,2016.0,6.0
7427,24/02/2022,"IPPA/CEPEA: Influenciado por grãos e cana-café, IPPA/Cepea inicia ano em alta",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/ippa-cepea-influenciado-por-graos-e-cana-cafe-ippa-cepea-inicia-ano-em-alta.aspx,"Cepea, 24/02/2022 – O IPPA/Cepea (Índice de Preços ao Produtor de Grupos de Produtos Agropecuários) iniciou 2022 em alta. De dezembro/21 para janeiro/22, o IPPA/Cepea avançou 3%, em termos nominais, como resultado das elevações observadas nos Índices de grãos e cana-café, de 6,6% e 1,3%, respectivamente. O desempenho desses grupos, inclusive, amenizou o impacto negativo da queda observada para o IPPA-Hortifrutícolas, de 10,4%. O IPPA/Pecuária, por sua vez, ficou praticamente estável (-0,04%). Pela primeira vez desde agosto, todos os produtos que compõem o grupo de grãos se valorizaram, com destaques para algodão em pluma, milho e soja. Conforme pesquisadores do Cepea, os estoques de passagem de algodão atingiram o menor patamar desde a safra de 2017/18. Isso, juntamente da escassez de oferta diante da aceleração da demanda, ajuda a explicar os elevados patamares de preços. No caso do milho, a demanda aquecida e os níveis de estoques baixos deram suporte aos preços. No caso do grupo de alimentos formado por café e cana-de-açúcar, ambos os produtos acumularam altas sucessivas em todos os meses de 2021. Mais recentemente, a expectativa de quebra de safra estimulou o avanço expressivo dos preços do café. Na pecuária, em que pese a alta dos preços do boi gordo, houve queda expressiva dos preços do suíno vivo, que registraram o menor patamar, em termos reais, desde 2018. O recuo se deve aos elevados estoques de carne e de animais, resultantes do volume de vendas abaixo do esperado em dezembro. No caso dos hortifrutícolas, as maiores reduções foram observadas nos preços da batata, da banana e do tomate, influenciadas, entre outros fatores, pelo aumento da oferta. Na mesma comparação, o IPA-OG-DI Produtos Industriais, calculado e divulgado pela FGV, caiu 2,54% – logo, de dezembro para janeiro, os preços agropecuários subiram frente aos industriais da economia. Fonte: Cepea (",1.0,2022-02-24,2022.0,2.0
7002,24/03/2022,"SUÍNOS/CEPEA: Apesar de reação, poder de compra do suinocultor é o pior para o mês",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/suinos-cepea-apesar-de-reacao-poder-de-compra-do-suinocultor-e-o-pior-para-o-mes.aspx,"Cepea, 24/03/2022 – O poder de compra dos suinocultores de Santa Catarina e de São Paulo frente ao milho e ao farelo de soja aumentou nesta parcial de março em relação ao mês anterior. De acordo com pesquisadores do Cepea, apesar dessa reação, o cenário atual ainda é o pior para um mês de março em toda a série histórica do Cepea, iniciada em 2004. Dados do Cepea indicam que os preços dos suínos subiram entre o fim de fevereiro e o início de março, mas as cotações do milho e do farelo, que já estavam em patamares elevados, também avançaram, resultando em um contexto bastante desafiador ao produtor independente. Fonte: Cepea (",1.0,2022-03-24,2022.0,3.0
7018,12/12/2011,SOJA/CEPEA: Valores próximos dos menores patamares de 2011,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/soja-cepea-valores-proximos-dos-menores-patamares-de-2011.aspx,"Cepea, 12/12/2011 - Mesmo em período de entressafra, as cotações da soja no Brasil estão próximas do preço mínimo do ano, segundo levantamentos do Cepea. As negociações envolvendo a oleaginosa estiveram ainda mais lentas nos últimos dias, devido às incertezas relacionadas à oferta da América do Sul e à crise européia e às expressivas variações nos preços do grão, especialmente no mercado externo. Além disso, de acordo com informações do Cepea, alguns produtores têm se mostrado preocupados com a falta de chuva, principalmente no Sul do País e na Argentina. De modo geral, com os baixos estoques, os fechamentos no Brasil são apenas pontuais. O Indicador ESALQ/BM&FBovespa (produto transferido para armazéns do porto de Paranaguá) em dólar (moeda prevista nos contratos futuros da BM&FBovespa) caiu 3,52% entre 2 e 9 de dezembro, fechando a US$ 25,75/sc de 60 kg na sexta-feira. Em moeda nacional, o Indicador registrou baixa de 2,76% e finalizou a R$ 46,5/sc. Quanto à média ponderada das regiões paranaenses, refletida no Indicador CEPEA/ESALQ, finalizou em R$ 44,22/sc na sexta-feira, recuo de 1,27% em relação à sexta-feira anterior. ",1.0,2011-12-12,2011.0,12.0
