data,titulo,materia
13/04/2023 08:12,"Reuters: Em Xangai, Lula defende transações sem dólar no comércio global e no banco dos Brics","XANGAI (Reuters) - O presidente Luiz Inácio Lula da Silva disse nesta quinta-feira em Xangai que o Novo Banco de Desenvolvimento (NBD) mostra que a união dos países emergentes é capaz de gerar mudanças sociais e econômicas relevantes para o mundo e defendeu transações sem dólar no comércio global e na instituição criada pelos Brics. Lula fez os comentários ao discursar em cerimônia que marcou a posse da ex-presidente Dilma Rousseff no NBD, criado durante a gestão da petista no Planalto para ser um instrumento multilateral de Brasil, Rússia, Índia, China e África do Sul, os Brics. Lula afirmou que o banco tem grande potencial ""na medida em que liberta os países emergentes da submissão às instituições financeiras tradicionais, que pretendem nos governar"". Lula defendeu que o NBD tenha uma moeda para financiar o intercâmbio comercial entre Brasil e China -- o país asiático é o maior parceiro comercial brasileiro --, driblando o uso do dólar. ""Por que um banco como os Brics não pode ter uma moeda que possa financiar a relação comercial entre Brasil e China, entre Brasil e os outros países?"", disse Lula. A viagem de Lula à China vai até sexta, quando se encontra com o mandatário chinês Xi Jimping em Pequim, e visa azeitar as relações com o maior mercado de exportação para o Brasil e buscar novos investimentos após os anos de governo Jair Bolsonaro, de distanciamento e ataques ao país asiático. (Reportagem de Leonardo Benassatto e Leandra Paraguassu)"
13/04/2023 08:11,Petrobras conclui venda do Polo Norte Capixaba para Seacrest,"SÃO PAULO (Reuters) - A Petrobras informou que concluiu a operação de transferência de sua participação no Polo Norte Capixaba para a Seacrest, em desinvestimento que havia sido assinado em março do ano passado. A operação foi concluída com o pagamento à vista de 426,65 milhões de dólares para a Petrobras, já com os ajustes previstos no contrato, informou a estatal em fato relevante na noite de quarta-feira. O valor recebido se soma aos 35,85 milhões de dólares pagos à Petrobras no ano passado, na ocasião da assinatura do contrato com a Seacrest, que agora assume como operadora dos quatro campos terrestres do Polo Norte Capixaba e demais infraestruturas de produção. Além desse montante, é previsto o recebimento pela Petrobras de até 66 milhões de dólares em pagamentos contingentes, a depender das cotações futuras do Brent. A conclusão dessa venda ocorre após desentendimentos, no mês passado, entre a estatal e o governo sobre a revisão de processos de desinvestimentos pela empresa. O conselho da Petrobras havia decidido que prosseguiria com as operações com contratos já assinados. No comunicado da véspera, a Petrobras destacou ainda que esse desinvestimento não impacta outras atividades suas no Espírito Santo, onde a empresa mantém operações de importantes campos em águas profundas, com destaque para o Parque das Baleias, além de sete áreas exploratórias. (Por Letícia Fucuchima)"
13/04/2023 07:57,Açúcar: Mercado inicia sessão desta 5ª feira com ganhos nas Bolsas de NY e Londres,
13/04/2023 07:48,Ações da China caem com perdas de empresas relacionadas a chatbots,"XANGAI (Reuters) - As ações da China caíram nesta quinta-feira, arrastadas por uma queda nas empresas relacionadas a chatbots, que anteriormente haviam subido em meio a apostas especulativas, e apesar de dados mostrando que as exportações da China registraram um aumento inesperado em março. O índice CSI300, que reúne as maiores companhias listadas em Xangai e Shenzhen, recuou 0,69%, enquanto o índice de Xangai teve baixa de 0,27%. O Índice Hang Seng, de Hong Kong, teve alta de 0,17%. As remessas chinesas para o exterior aumentaram 14,8% em março, interrompendo cinco meses de quedas, enquanto as importações caíram 1,4%, abaixo do esperado, mostraram dados alfandegários na quinta-feira. No entanto, analistas alertaram que a melhora refletiu parcialmente os fornecedores que estão recuperando o atraso de pedidos não atendidos após as interrupções da Covid-19 do ano passado. ""É improvável que o forte crescimento das exportações se sustente devido às fracas perspectivas macro globais"", disse Zhiwei Zhang, economista-chefe da Pinpoint Asset Management. As ações chinesas de inteligência artificial, equipamentos de comunicação e semicondutores caíram entre 3,7% e 4,4% cada, pressionando o índice de referência da China. O frenesi em torno do chatbot ChatGPT da OpenAI tem impulsionado as ações de empresas chinesas no setor de tecnologia, mídia e telecomunicações, enquanto analistas e autoridades alertaram repetidamente contra os riscos de bolhas. . Em TÓQUIO, o índice Nikkei avançou 0,26%, a 28.156,97 pontos. . Em HONG KONG, o índice HANG SENG subiu 0,17%, a 20.344 pontos. . Em XANGAI, o índice SSEC perdeu 0,27%, a 3.318 pontos. . O índice CSI300, que reúne as maiores companhias listadas em XANGAI e SHENZHEN, retrocedeu 0,69%, a 4.068 pontos. . Em SEUL, o índice KOSPI teve valorização de 0,43%, a 2.561 pontos. . Em TAIWAN, o índice TAIEX registrou baixa de 0,80%, a 15.804 pontos. . Em CINGAPURA, o índice STRAITS TIMES valorizou-se 0,26%, a 3.294 pontos. . Em SYDNEY o índice S&P/ASX 200 recuou 0,27%, a 7.324 pontos."
13/04/2023 07:47,Produção industrial da zona do euro sobe mais que o esperado em fevereiro,"BRUXELAS (Reuters) - A produção industrial da zona do euro foi mais forte do que o esperado em fevereiro, mostraram dados nesta quinta-feira, principalmente graças a um aumento na produção de bens de capital e de consumo não duráveis. A agência de estatísticas da União Europeia, Eurostat, disse que a produção industrial nos 20 países que usam o euro aumentou 1,5% em fevereiro sobre o mês anterior, para um aumento de 2,0% no comparativo anual. Economistas consultados pela Reuters esperavam um aumento mensal de 1,0% e um ganho anual de 1,5%. A Eurostat disse que a produção de bens de capital - bens como prédios e equipamentos usados para fabricar produtos e fornecer serviços - saltou 2,2% no mês, após um aumento de 0,1% em janeiro, para uma alta de 10,4% na comparação anual. A produção de energia também aumentou 1,1% no mês após uma queda de 0,2% em janeiro e a produção de bens de consumo não duráveis subiu 1,9% no mês após uma queda de 2,1% em janeiro. (Reportagem de Jan Strupczewski)"
13/04/2023 07:47,"Exportações da China têm alta inesperada, mas economistas alertam para fraqueza à frente","Por Joe Cash e Ellen Zhang PEQUIM (Reuters) - As exportações da China aumentaram inesperadamente em março, com as autoridades sinalizando aumento da demanda por veículos elétricos, mas analistas alertaram que a melhora reflete em parte o fato de fornecedores estarem recuperando as encomendas atrasadas após os problemas causados pela Covid-19 no ano passado. As exportações em março dispararam 14,8% em relação ao ano anterior, interrompendo cinco meses consecutivos de quedas e surpreendendo economistas, que previam uma queda de 7,0% em pesquisa da Reuters. Mas analistas dizem que o salto provavelmente está relacionado à pressa dos exportadores para atender a uma carteira de pedidos que foi afetada pela pandemia nos últimos meses, e alertaram que as perspectivas para a demanda global permanecem fracas. ""A onda de surtos de Covid em dezembro e janeiro provavelmente esgotou os estoques das fábricas. Agora que as fábricas estão operando com capacidade total, elas recuperaram os pedidos acumulados do passado"", disse Zhiwei Zhang, economista-chefe da Pinpoint Asset Management. ""É improvável que o crescimento forte das exportações se sustente, dadas as fracas perspectivas macro globais"", acrescentou. Enquanto isso, as importações caíram menos do que o esperado, com economistas apontando uma aceleração na compra de produtos agrícolas, especialmente soja. As importações caíram apenas 1,4%, contra previsão de queda de 5,0% e contração de 10,2% nos dois meses anteriores. Os aumentos nas importações de petróleo bruto, minério de ferro e soja no mês foram compensados por uma queda nas importações de cobre. Lv Daliang, porta-voz da Administração Geral das Alfândegas, atribuiu a surpresa à força na demanda por veículos elétricos, produtos solares e baterias de lítio. No entanto, ele alertou que as condições podem piorar daqui para frente. ""O ambiente externo ainda é grave e complicado no momento"", disse Lv a repórteres em Pequim na quinta-feira. ""A demanda externa lenta e os fatores geopolíticos trarão maiores desafios para o desenvolvimento comercial da China"", acrescentou."
13/04/2023 07:46,"Coreia do Norte dispara míssil, levando Japão a emitir alerta para Hokkaido","SEUL (Reuters) - A Coreia do Norte disparou um míssil nesta quinta-feira, disseram os governos de Coreia do Sul e Japão, provocando um alerta para alguns residentes japoneses se protegerem. O Japão alertou os moradores do extremo norte da ilha principal de Hokkaido para se protegerem imediatamente, dizendo que um míssil provavelmente cairia perto da ilha por volta das 8h, horário do Japão (20h no horário de Brasília).  Mas o governo japonês suspendeu uma ordem de retirada para os residentes, dizendo que um sistema de alerta de emergência previu erroneamente que o míssil cairia perto da ilha. O míssil balístico foi lançado na costa leste da península coreana, disse o Estado-Maior Conjunto da Coreia do Sul. O lançamento ocorre dois dias depois que o veículo de imprensa estatal norte-coreano KCNA informou que o líder Kim Jong Un pediu o fortalecimento da dissuasão de guerra do país de uma maneira ""mais prática e ofensiva"" para conter o que chamou de movimentos de agressão dos Estados Unidos. A Coreia do Norte criticou a recente série de exercícios militares conjuntos entre os EUA e a Coreia do Sul como tensões crescentes, intensificando seus testes de armas nos últimos meses. (Reportagem de Hyunsu Yim em Seul, Chang-Ran Kim em Tóquio)"
13/04/2023 07:43,Líderes financeiros do G7 prometem estabilidade financeira e diversidade em cadeias de suprimentos,"Por Christian Kraemer e David Lawder WASHINGTON (Reuters) - Os líderes financeiros do G7 prometeram nesta quarta-feira tomar medidas para manter a estabilidade do sistema financeiro global, após a recente turbulência bancária, e dar aos países de baixa e média renda papel mais relevante na diversificação das cadeias de suprimentos para torná-los mais resilientes. O comunicado dos países não mencionou explicitamente a China, mas o uso do termo cadeia de suprimentos encaixa-se no esforço de ""friend-shoring"" das democracias industriais em trabalharem juntas para se tornarem menos dependentes de minerais para baterias, semicondutores e outros bens estratégicos da potência industrial asiática . ""Nos comprometemos a capacitar conjuntamente os países de baixa e média renda para desempenharem papéis maiores nas cadeias de suprimentos por meio de cooperação mutuamente benéfica, combinando finanças, conhecimento e parceria, o que ajudará a contribuir para o desenvolvimento sustentável e aumentar a resiliência da cadeia de suprimentos globalmente"", afirmaram os ministros de Finanças e presidentes de bancos centrais do G7 no comunicado. Reunidos à margem das reuniões do Fundo Monetário Internacional (FMI) e do Banco Mundial em Washington, os líderes disseram que discutiram os recentes desenvolvimentos do setor financeiro após a quebra de duas instituições financeiras dos EUA e a venda forçada do problemático banco global Credit Suisse. Eles disseram que isso ""destaca a incerteza sobre as perspectivas econômicas globais e a necessidade de permanecer vigilante"". Os ministros e presidentes reiteraram que o sistema financeiro é resiliente, apoiado por respostas governamentais rápidas à turbulência e reformas implementadas após a crise financeira de 2008. ""Continuaremos a monitorar de perto os desenvolvimentos do setor financeiro e estaremos prontos para tomar as medidas apropriadas para manter a estabilidade e a resiliência do sistema financeiro global"", disseram os líderes financeiros do G7. Os ministros disseram que as cadeias de suprimentos precisam alcançar eficiência e resiliência, ajudando a manter a estabilidade macroeconômica e a tornar as economias mais sustentáveis. A declaração citou a necessidade de diversificar as cadeias de abastecimento ""altamente concentradas"" para tecnologias de energia limpa. ""Nesta iniciativa, permaneceremos firmes para proteger nossos valores compartilhados, preservando a eficiência econômica ao defender o sistema multilateral livre, justo e baseado em regras e a cooperação internacional"", disseram os líderes financeiros do G7, usando linguagem frequentemente usada para excluir a China e outros regimes autocráticos. O G7 é formado pelos Estados Unidos, Canadá, Reino Unido, França, Alemanha, Itália e o presidente deste ano, o Japão -- todas ricas democracias industriais. O FMI alertou em suas últimas previsões econômicas que a fragmentação da economia global em blocos geopolíticos é um fator significativo na redução do potencial de crescimento de longo prazo, com apenas 3% de crescimento esperado em 2028. Essa é a menor projeção de cinco anos desde que o fundo começou a emitir tais previsões em 1990. (Reportagem de Christian Kraemer; Reportagem adicional de David Lawder e Andrea Shalal)"
13/04/2023 07:30,Agenda: Conab divulga nesta 5ª feira o 7º Levantamento da Safra de Grãos 2022/23,
13/04/2023 07:22,"Soja sobe nesta 5ª feira em Chicago, acompanhando bons ganhos do farelo; e maio supera os US$ 15","Os preços da soja sobem na manhã desta quinta-feira (13) na Bolsa de Chicago. Perto de 7h (horário de Brasília), os futuros da oleaginosa marcavam ganhos de 7 a 11,50 pontos, com os vencimentos mais curtos subindo mais forte e o maio voltando aos US$ 15,15 por bushel. O agosto tinha US$ 14,30.  O mercado do grão acompanha mais um dia de altas consideráveis para o farelo, que sobe mais de 1% na CBOT na manhã de hoje, ainda refletindo as preocupações com o cenário argentino. O USDA (Departamento de Agricultura dos Estados Unidos), na terça-feira (11), trouxe um novo corte na safra de soja do país, bem como em seu esmagamento e exportações do derivado. Os dados mostraram ainda uma redução nas importações globais do farelo de soja - que podem ficar em seu menor nível em seis anos - em função da oferta muito apertada do produto. A Argentina, afinal é a maior exportadora global de farelo e óleo de soja.  Além disso, a terceira rodada do dólar soja não tem trazido um ritmo muito mais intenso de vendas da oleaginosa na Argentina, o que também preocupa o mercado e acaba dando espaço ao suporte dos preços em Chicago.  Os traders também seguem de olho no clima norte-americano que, embora conte com previsão melhor para os próximos 15 dias, ainda sofre - em pontos importantes de produção - com o frio intenso e elevadas camadas de neve sobre os solos, que ao derreterem podem causar um encharcamento que pode não ser bom para este período de início de plantio.  Veja como fechou o mercado nesta quarta-feira: Leia mais: + Soja: Brasil tem semana travada para novos negócios com despencada do dólar e dos prêmios, ainda negativos + Dólar em queda e prêmios negativos recordes derretem cotações da soja no Brasil. Clima na safra americana será o diferencial"
12/04/2023 17:40,"Adapar apresenta ações de controle biológico da cigarrinha, praga do milho",
12/04/2023 17:13,Wall Street fecha em baixa após ata do Fed e dados de inflação dos EUA,"Por Stephen Culp NOVA YORK (Reuters) - As ações dos Estados Unidos fecharam em baixa nesta quarta-feira, depois que a ata da reunião de política monetária do Federal Reserve de março revelou preocupação entre vários membros do Comitê Federal de Mercado Aberto em relação à crise de liquidez dos bancos regionais. A ata foi divulgada na esteira de um relatório de inflação que cimentou a probabilidade de outro aumento da taxa básica de juros quando o Fed se reunir no próximo mês. Os três principais índices de ações dos EUA oscilaram ao longo da sessão e fecharam no território negativo. Os índices começaram a oscilar conforme os participantes do mercado analisavam o índice de preços ao consumidor do Departamento do Trabalho dos EUA. Esse relatório, sobre os preços que os consumidores urbanos pagam por uma cesta de bens e serviços, ficou abaixo das expectativas dos analistas, uma indicação de que os esforços do Fed para domar a inflação estão surtindo efeito. No entanto, o núcleo do índice --que exclui itens voláteis de alimentos e energia-- atingiu o alvo do consenso e permanece bem acima da taxa média anual de 2% do Fed. Os mercados financeiros precificaram uma probabilidade de 70% de outro aumento de 0,25 ponto percentual na taxa de juros na conclusão da reunião de política monetária do Fomc no próximo mês. O próximo catalisador para movimentar o mercado provavelmente será a temporada de balanços corporativos do primeiro trimestre, que começa na sexta-feira com resultados de três grandes bancos: Citigroup, JPMorgan Chase e Wells Fargo. O Dow Jones caiu 0,11%, para 33.646,5 pontos. O S&P 500 perdeu 0,41%, a 4.091,95 pontos. O índice de tecnologia Nasdaq recuou 0,85%, para 11.929,34 pontos. Entre os 11 principais setores do S&P 500, sete terminaram no território negativo, com o de consumo discricionário com a maior perda percentual. O setor de industriais liderou os ganhos."
12/04/2023 17:10,Dólar fecha abaixo de R$5 pela 1ª vez desde junho de 2022 com otimismo de investidores,"SÃO PAULO (Reuters) - O otimismo em relação ao cenário de inflação e de juros no Brasil, somado ao ambiente positivo no exterior, fez o dólar estender as perdas ante o real nesta quarta-feira, com a moeda norte-americana atingindo o menor valor de fechamento desde junho do ano passado. Pela manhã, o Departamento do Trabalho dos Estados Unidos informou que o índice de preços ao consumidor subiu 0,1% no mês passado, desacelerando após avançar 0,4% em fevereiro. O resultado elevou a expectativa de que o Federal Reserve não seja agressivo em sua próxima decisão de política monetária, o que deu força a ativos de maior risco, como o real. No Brasil, permaneceu no mercado o otimismo com o controle da inflação, após dados favoráveis do Índice de Preços ao Consumidor Amplo (IPCA) na terça-feira, e em relação ao novo arcabouço fiscal. O resultado foi mais um dia de pressão de baixa para a moeda norte-americana. O dólar à vista fechou o dia cotado a 4,9408 reais na venda, em baixa de 1,34%. Esta é a menor cotação desde 9 de junho de 2022, quando havia fechado em 4,9166 reais. Desde junho do ano passado o dólar não encerrava abaixo de 5 reais. Na B3, às 17:21 (de Brasília), o contrato de dólar futuro de primeiro vencimento caía 1,42%, a 4,9530 reais. Nas últimas semanas, avaliações positivas sobre o novo arcabouço fiscal já vinham retirando força do dólar ante o real, com investidores vendo risco menor de descontrole da dívida pública no Brasil. Na sessão de terça-feira, a divulgação de dados favoráveis do IPCA --que subiu 0,71% em março, ante 0,84% em fevereiro-- e a percepção de que o novo arcabouço fiscal pode ser mais robusto já haviam levado o dólar a recuar mais de 1%. Nesta quarta-feira, o otimismo continuou, inclusive com o auxílio do exterior. ""O índice de preços dos EUA veio benigno, a inflação está cedendo e o Federal Reserve deve fazer apenas mais um aumento de juros. Aqui no Brasil, o dólar estava exagerado em função das dúvidas em relação ao governo. Agora estamos vendo a moeda norte-americana abaixo de 5 reais"", pontuou o diretor da consultoria Wagner Investimentos, José Faria Júnior. ""Como o juro americano está parando na faixa de 5% ao ano, e o Brasil tem taxa de 13,75% ao ano, o juro real ficará muito elevado ainda. Por enquanto, ainda teremos um diferencial de câmbio bastante elevado"", acrescentou Faria Júnior. Este diferencial de juros tem favorecido a entrada de recursos no Brasil, o que contribui para a queda das cotações. Com a expectativa positiva em relação ao arcabouço, investidores também têm retirado nas últimas semanas prêmios de risco dos preços, o que se traduz na queda do dólar. Profissionais ouvidos pela Reuters nos últimos dias têm afirmado que a queda pode continuar, com a moeda norte-americana se estabilizando em patamares ainda mais baixos, caso o andamento do novo arcabouço fiscal seja favorável. No exterior, o dólar também recuava nesta quarta-feira ante outras divisas de países emergentes, embora o real fosse o destaque do dia. Às 17:21 (de Brasília), o índice do dólar --que mede o desempenho da moeda norte-americana frente a uma cesta de seis divisas-- caía 0,57%, a 101,540. Durante a tarde, o Banco Central informou que o fluxo cambial para o Brasil na primeira semana de abril foi positivo em 2,553 bilhões de dólares. Mais cedo, o BC vendeu todos os 16.000 contratos de swap cambial tradicional ofertados em rolagem. (Por Fabrício de Castro)"
12/04/2023 17:07,"Ibovespa fecha em alta pelo 3º dia com mercado mais calmo sobre fiscal, Selic","Paula Arend Laier SÃO PAULO (Reuters) - A bolsa paulista manteve o viés positivo nesta quarta-feira, com o Ibovespa superando os 108 mil pontos na máxima, ainda sob efeito de certo alívio recente no front fiscal do país, bem como expectativas relacionadas à inflação e ao rumo da Selic. Investidores ainda repercutiram dados mostrando desaceleração da inflação nos Estados Unidos, enquanto o Federal Reserve, na ata da última decisão de juros, disse que várias autoridades consideraram uma pausa no aperto monetário. Índice de referência do mercado acionário brasileiro, o Ibovespa subiu 0,64%, a 106.889,71 pontos, a terceira alta seguida, chegando a 108.277,02 pontos no melhor momento, máxima intradia desde 23 de fevereiro. O volume financeiro alcançou 59,7 bilhões de reais, inflado pelas operações relacionadas aos vencimentos de opções sobre o Ibovespa e do índice futuro nesta quarta-feira. Na visão do economista-chefe da Mirae Asset, Julio Hegedys Netto, a desaceleração do IPCA em março, divulgada na véspera, com a medida em 12 meses dentro do teto da meta, abriu espaço para uma sinalização de corte da Selic em maio. Ao mesmo tempo, ele observou ""que há algum otimismo com o front fiscal, com o mercado mais confiante pela condução do ministro (Fernando) Haddad na Fazenda"", conforme comentário enviado a clientes. Para o economista-chefe da BGC Liquidez, Juliano Ferreira, com riscos relativamente mais calmos do ponto de vista fiscal e inflacionário e o crescimento desacelerando em ritmo lento, o Brasil fica em posição bastante favorável ante os pares. ""Se o movimento é sustentável, muito difícil dizer ainda"", ponderou, citando que dependerá da evolução do arcabouço fiscal no Congresso Nacional, mas também do comportamento da inflação norte-americana de curto prazo, bem como do mercado de trabalho. No caso dos EUA, esses números precisam fazer o Fed ter mais confiança de que o trabalho de controle da inflação está feito, disse Ferreira, ressalvando que não é o cenário da BGC, que espera ainda um longo caminho até o Fed pensar em cortes. ""Teremos um período maior de volatilidade, com ondas dependente dos dados"", reforçou. Dados nesta quarta-feira mostraram que o índice de preços ao consumidor (CPI na sigla em inglês) nos EUA aumentou 0,1% em março, desacelerando frente a fevereiro e ficando abaixo das previsões de economistas. Medidas que excluem itens voláteis, porém, continuaram altas, mantendo apostas de uma maior chance de a taxa de juros, atualmente no intervalo de 4,75% a 5%, ser elevada em 0,25 ponto percentual na próxima reunião do Fed, em maio. Na última decisão do Fed, em março, conforme a ata divulgada nesta quarta-feira, várias autoridades consideraram uma pausa nas altas para avaliar os efeitos da quebra de dois bancos regionais, mas concluíram que a inflação alta era a prioridade. Em análise técnica sobre o Ibovespa, o Itaú BBA afirmou em relatório que a barreira do 106.800 pontos era um divisor de águas para uma nova tendência de alta e que agora o índice pode voltar a negociar em patamares como 110.500 e 114.900 pontos. DESTAQUES - ECORODOVIAS ON disparou 7,54%, a 6,42 reais, ampliando os ganhos no mês, que já somam quase 24%, favorecida pelo recente achatamento da curva de juros no Brasil. No setor de concessões de infraestrutura, CCR ON subiu 1,77%. - BANCO DO BRASIL ON saltou 6,96%, a 42,72 reais, melhor desempenho entre os bancos do Ibovespa, em meio a expectativas favoráveis para o resultado do primeiro trimestre. No setor, ITAÚ UNIBANCO PN ganhou 0,67% e BRADESCO PN cedeu 0,5%. - LOJAS RENNER ON avançou 1,72%, a 17,19 reais, após decisão do governo de acabar com a isenção de imposto sobre encomendas internacionais de até 50 dólares como parte de um esforço para taxar compras feitas em plataformas de gigantes varejistas internacionais. Dados do IBGE mostraram alta recorde nas vendas no varejo para janeiro. - CYRELA ON fechou em alta de 3,81%, a 15,82 reais, com o setor como um todo ainda beneficiado pela forte correção para baixo nas taxas futuras recentemente. EZTEC ON subiu 3,31%. Após o fechamento, a Cyrela divulgou alta de 17,7% nas vendas totais contratadas no primeiro trimestre de 2023 frente a igual período do ano passado, para 1,55 bilhão de reais. - B3 ON valorizou-se 1,98%, a 11,86 reais, embalada também por perspectivas mais otimistas sobre a trajetória da Selic e seu potencial reflexo no mercado de capitais. Em abril, o papel já sobe 14,6% após contabilizar uma perda de mais de 20,55% no primeiro trimestre. - VALE ON recuou 2,14%, a 80,6 reais, mesmo com o avanço dos futuros do minério de ferro na China, em sessão mais negativa para papéis na B3 atrelados a commodities ou que se beneficiam da depreciação da taxa de câmbio, com nova queda do dólar ante o real. SUZANO ON perdeu 0,82% e EMBRAER ON caiu 1,41%. - PETROBRAS PN fechou com elevação de 0,74%, a 25,85 reais, apoiada pela alta dos preços do petróleo no mercado internacional. O contrato de Brent avançou 2%, a 87,33 dólares o barril No setor, 3R PETROLEUM ON ganhou 2,26% e PRIO ON subiu 1,96%. - CARREFOUR BRASIL ON cedeu 3,6%, a 11,53 reais. A empresa dona do Atacadão acertou uma redução em até 1 bilhão de reais do valor da aquisição do Grupo BIG, anunciada em março de 2021 por 7,5 bilhões de reais. No setor, ASSAÍ ON encerrou em baixa de 1,84%."
12/04/2023 17:04,Preços do petróleo sobem 2% com dados de inflação dos EUA abaixo do esperado,"Por Arathy Somasekhar HOUSTON (Reuters) - Os preços do petróleo subiram 2% nesta quarta-feira, depois que dados que mostraram arrefecimento da inflação nos EUA impulsionaram expectativas de que o Federal Reserve esteja próximo do fim de seu ciclo de aumentos das taxas de juros. Os dados de inflação também amorteceram o impacto de um pequeno aumento nos estoques de petróleo dos EUA. O petróleo Brent subiu 1,72 dólar, ou 2,01%, a 87,33 dólares o barril, enquanto o petróleo nos EUA (WTI) fechou em alta de 1,73 dólar, ou 2,1%, para 83,26 dólares. As cotações subiram cerca de 2% na terça-feira. O Índice de Preços ao Consumidor (CPI, na sigla em inglês) dos EUA subiu 0,1% no mês passado, após avançar 0,4% em fevereiro, informou o Departamento do Trabalho. Nos 12 meses até 31 de março, o CPI aumentou 5%, o menor ganho ano a ano desde maio de 2021. O CPI subiu 6% ano a ano em fevereiro. ""A impressão mais fraca do CPI dos EUA levantou dúvidas sobre se o Fed aumentará as taxas no próximo mês"", disse Fawad Razaqzada, analista de mercado da corretora StoneX. ""A queda nas expectativas das taxas de juros está reduzindo as preocupações com a recessão e ajudando a sustentar os preços dos ativos denominados em dólares ao mesmo tempo."" (Por Arathy Somasekhar em Houston; reportagem adicional de Muyu Xu e Ahmad Ghaddar)"
12/04/2023 17:01,Scot Consultoria: Queda nos preços nas praças paulistas,"Com as escalas de abate preenchidas e o menor ímpeto de compra das indústrias, a cotação do boi para o mercado interno caiu R$5,00/@ na comparação diária. Para as cotações de vaca e novilha, a queda foi de R$3,00/@. Logo, para o boi, a cotação está em R$280,00/@, para a vaca R$254,00/@ e para novilha R$272,00/@, preços brutos e a prazo. A cotação do “boi China” está em R$290,00/@, preço bruto e a prazo. Alagoas A cotação do boi caiu R$5,00/@. Para vaca e novilha, queda nas cotações de R$4,00/@ e R$5,00/@, respectivamente. Assim, a cotação para boi está em R$285,00/@, para a vaca R$274,00/@ e para novilha R$283,00/@, preços brutos e a prazo. Região de Dourados em Mato Grosso do Sul A cotação do boi subiu R$2,00/@ e para a vaca R$3,00/@. Já a cotação da novilha está estável na comparação diária. A cotação do boi está em R$277,00/@, a da vaca em R$255,00/@ e da novilha em R$262,00/@, preços brutos e a prazo"
12/04/2023 16:58,Brasil negocia com chinesa Cofco investimento para recuperação e plantio de terras degradadas,"Por Lisandra Paraguassu BRASÍLIA (Reuters) - O governo brasileiro quer investimento estrangeiro para financiar a recuperação e o plantio de áreas degradadas para a agricultura de baixo carbono, e já atraiu o interesse da comerciante chinesa de produtos agrícolas Cofco International. Segundo o assessor especial do Ministério da Agricultura e Pecuária Carlos Ernesto Augustin, a proposta de uma coparticipação da empresa, através de uma parceria privada, no financiamento de recuperação das terras degradadas foi apresentada durante a viagem do ministro Carlos Fávaro à China, há duas semanas, e no próximo mês uma missão da Cofco deverá vir a Brasília para iniciar uma negociação. ""Eles têm todo interesse. Seria a possibilidade de multiplicar a produção de grãos e garantir a exportação para eles"", disse Augustin à Reuters. O modelo dessa operação --que valeria não apenas para a Cofco, mas quaisquer empresas estrangeiras interessadas em ajudar a financiar a recuperação das terras-- ainda vai ser desenhado. ""Pode ser uma operação via BNDES (Banco Nacional de Desenvolvimento Econômico e Social), pode ser um contrato direto com os produtores, isso ainda a discutir"", explicou Augustin. Uma das possibilidades é, por exemplo, a garantia de venda direta do que passar a ser produzido nas terras degradadas para as empresas que financiarem a recuperação, o que pode interessar diretamente aos chineses. Em 2022, o Brasil foi responsável por 22% de tudo que a China importou, especialmente na área de commodities. O modelo de como funcionarão essas parcerias e também as exigências que serão feitas aos produtores estão sendo discutidas entre os ministérios da Agricultura e do Meio Ambiente, que participa da discussão. Também deve entrar no debate o BNDES, que pode oferecer a captação de recursos para serem repassados posteriormente aos produtores. Um dos passos iniciais é definir onde estão essas áreas degradadas e quais delas poderão entrar em um programa de recuperação com plantio de grãos. Segundo Augustin, um estudo foi encomendado à Embrapa para que o levantamento mostre as áreas em três níveis, da degradação pura e simples até onde há pasto sendo utilizado, mas que pode também virar lavoura. ""Eu preciso saber onde estão, qual a topografia, o tipo de solo, o regime de chuvas... nem toda área vai servir para plantação ou é economicamente viável"", disse. Além disso, há outro problema: terras desmatadas em regiões amazônicas, por exemplo, mesmo que tenham sido legalmente desmatadas ou tenham sido legalizadas, não devem entrar. ""Eu não posso pôr plantação de soja na Amazônia"", disse Augustin. A intenção, ao menos em um primeiro momento, seria de concentrar o programa no Centro-Oeste, onde a plantação de grãos é forte e organizada, e também onde o desmatamento do Cerrado vem crescendo em números alarmantes e começou a chamar a atenção no exterior. Em 2022, o desmatamento no bioma foi de 10.689 quilômetros quadrados, apenas mil a menos do que na Amazônia, de acordo com dados do Prodes Cerrado, um aumento de 25% em relação ao ano anterior. Menos protegido que na Amazônia --em que propriedades precisam manter 80% da vegetação nativa, enquanto em regiões do Cerrado áreas de reserva ambiental são de 20%--, o bioma perdeu 33.444 km2 desde 2019. Na sua maioria, pela expansão da fronteira agrícola no chamado Matopiba (Maranhão, Tocantins, Piauí e Bahia). ""Não precisa desmatar mais um hectare para aumentar produção"", garante Augustin. Outro estudo encomendado pelo Ministério da Agricultura é de custos para recuperação dessa áreas e o início da produção. O assessor faz as próprias contas e calcula entre 15 mil e 23 mil reais o custo por hectare, a depender se inclui apenas recuperação do solo e custeio, ou também maquinário. Com a intenção de recuperar em média 2 milhões de hectares por ano, esse custo poderia ir de 30 bilhões a 46 bilhões de reais por ano, um valor muito maior do que o governo tem para investir. Daí a aposta nos investidores estrangeiros. Para além dos produtores de alimentos, o governo mira também em europeus, com acordos no mercado internacional de carbono, que poderiam pagar pela compensação de emissões em seus países. (Reportagem de Lisandra Paraguassu)"
